"","participant_id","visualization_size","mean_correct","mean_time_taken"
"85","602f6b13330619c21f83d56d"," s1",1,1590.93939393939
"86","602f6b13330619c21f83d56d"," s2",0.96969696969697,2422.21212121212
"87","602f6b13330619c21f83d56d"," s3",1,1566.51515151515
"88","6035574c8dea7c037ff6dbfa"," s1",1,1856.24242424242
"89","6035574c8dea7c037ff6dbfa"," s2",1,1635.36363636364
"90","6035574c8dea7c037ff6dbfa"," s3",1,1452.39393939394
"91","60366cfe9748fc2b0ccbc9d0"," s1",0.96969696969697,2360.824242425
"92","60366cfe9748fc2b0ccbc9d0"," s2",1,2082.96363636358
"93","60366cfe9748fc2b0ccbc9d0"," s3",1,1568.62727272924
"94","6036ba8972a32e18d1ca716d"," s1",0.939393939393939,1931.21212121212
"95","6036ba8972a32e18d1ca716d"," s2",1,2050.51515151515
"96","6036ba8972a32e18d1ca716d"," s3",1,1402.51515151515
"97","603914a2ed55293204edf74e"," s1",1,1282.54848484879
"98","603914a2ed55293204edf74e"," s2",0.96969696969697,1313.76969697006
"99","603914a2ed55293204edf74e"," s3",0.96969696969697,1602.11212121182
"100","60455b5049cb5f6961abf663"," s1",0.96969696969697,864.472727271848
"101","60455b5049cb5f6961abf663"," s2",1,1144.39696969745
"102","60455b5049cb5f6961abf663"," s3",1,882.745454546727
"103","605415efff124848ed5fd8e3"," s1",1,2101.00909090861
"104","605415efff124848ed5fd8e3"," s2",1,1666.19393939321
"105","605415efff124848ed5fd8e3"," s3",1,1180.20000000073
