"","participant_id","system_generated_id","experiment_sequence","experiment_order","is_main_trial","task","visualization_size","trial_order","image_file_order","answering_time","answer","image_file_name","timestamp","page_name","answer_numeric"
"412","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",26,21,1038.59999997," correct"," T2S3D1-22-s3_21_t1rt2lt3l"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"422","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",27,19,1430.40000001," correct"," T2S3D1-23-s3_19_t1lt2rt3r"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"432","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",28,26,1160.80000001," correct"," T2S3D1-24-s3_26_t1lt2lt3l"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"442","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",29,9,931.700000016," correct"," T2S3D1-25-s3_9_t1lt2rt3l"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"452","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",30,39,2229.1," correct"," T2S3D1-26-s3_39_t1lt2lt3r"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"462","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",31,303,919.29999995," error"," T2S3D1-attn-s3_303_t2r"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",0
"472","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",32,23,894.6," error"," T2S3D1-27-s3_23_t1rt2lt3l"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",0
"482","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",33,5,1487.20000003," error"," T2S3D1-28-s3_5_t1lt2rt3l"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",0
"492","5e8246ca68080c971aca80b1"," 09b8e6ada74530ab61fa036967687405",49," T2-S3-D1",1," t2"," s3",34,30,2485.60000001," correct"," T2S3D1-29-s3_30_t1rt2lt3r"," 2021-03-24T10:55:43+0100"," trial_T2_S3_D1",1
"173","5e99d9b9637f43050486ffa4"," 0a8b671234399e6bb56d1baee537088d",65," T2-S1-D3",1," t2"," s1",2,106,994," correct"," T2S1D3-1-s1_106_t1lt2lt3l"," 2021-03-24T11:02:31+0100"," trial_T2_S1_D3",1
"183","5e99d9b9637f43050486ffa4"," 0a8b671234399e6bb56d1baee537088d",65," T2-S1-D3",1," t2"," s1",3,115,1178," correct"," T2S1D3-2-s1_115_t1lt2lt3r"," 2021-03-24T11:02:31+0100"," trial_T2_S1_D3",1
"193","5e99d9b9637f43050486ffa4"," 0a8b671234399e6bb56d1baee537088d",65," T2-S1-D3",1," t2"," s1",4,111,2148," correct"," T2S1D3-3-s1_111_t1rt2lt3r"," 2021-03-24T11:02:31+0100"," trial_T2_S1_D3",1
