participant, timestamp, chart, elements, trial, sequence, file, time, feedback
1, 2021-01-06T18:59:00+0100, T1, t1, 34, 29, T1S1D1_29_s1_39_t1lt2lt3r, 328, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 1, 0, T1S1D1_0_s1_38_t1lt2lt3r, 3597, error
1, 2021-01-06T18:59:22+0100, T1, t1, 2, 1, T1S1D1_1_s1_33_t1rt2lt3r, 176, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 3, 2, T1S1D1_2_s1_30_t1rt2lt3r, 153, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 4, 3, T1S1D1_3_s1_22_t1rt2lt3l, 256, error
1, 2021-01-06T18:59:22+0100, T1, t1, 5, 4, T1S1D1_4_s1_7_t1lt2rt3l, 264, error
1, 2021-01-06T18:59:22+0100, T1, t1, 6, 5, T1S1D1_5_s1_14_t1rt2rt3r, 225, error
1, 2021-01-06T18:59:22+0100, T1, t1, 8, 6, T1S1D1_6_s1_25_t1lt2lt3l, 470, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 9, 7, T1S1D1_7_s1_15_t1lt2rt3r, 241, error
1, 2021-01-06T18:59:22+0100, T1, t1, 10, 8, T1S1D1_8_s1_18_t1lt2rt3r, 224, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 11, 9, T1S1D1_9_s1_6_t1lt2rt3l, 250, error
1, 2021-01-06T18:59:22+0100, T1, t1, 12, 10, T1S1D1_10_s1_2_t1rt2rt3l, 238, error
1, 2021-01-06T18:59:22+0100, T1, t1, 13, 11, T1S1D1_11_s1_3_t1rt2rt3l, 263, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 14, 12, T1S1D1_12_s1_11_t1rt2rt3r, 240, error
1, 2021-01-06T18:59:22+0100, T1, t1, 16, 13, T1S1D1_13_s1_26_t1lt2lt3l, 552, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 17, 14, T1S1D1_14_s1_9_t1lt2rt3l, 296, error
1, 2021-01-06T18:59:22+0100, T1, t1, 18, 15, T1S1D1_15_s1_27_t1lt2lt3l, 281, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 19, 16, T1S1D1_16_s1_29_t1lt2lt3l, 320, error
1, 2021-01-06T18:59:22+0100, T1, t1, 20, 17, T1S1D1_17_s1_37_t1lt2lt3r, 272, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 21, 18, T1S1D1_18_s1_17_t1lt2rt3r, 337, error
1, 2021-01-06T18:59:22+0100, T1, t1, 22, 19, T1S1D1_19_s1_19_t1lt2rt3r, 262, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 24, 20, T1S1D1_20_s1_39_t1lt2lt3r, 592, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 25, 21, T1S1D1_21_s1_23_t1rt2lt3l, 321, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 26, 22, T1S1D1_22_s1_5_t1lt2rt3l, 272, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 27, 23, T1S1D1_23_s1_35_t1lt2lt3r, 303, error
1, 2021-01-06T18:59:22+0100, T1, t1, 28, 24, T1S1D1_24_s1_1_t1rt2rt3l, 305, error
1, 2021-01-06T18:59:22+0100, T1, t1, 29, 25, T1S1D1_25_s1_21_t1rt2lt3l, 304, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 30, 26, T1S1D1_26_s1_10_t1rt2rt3r, 287, error
1, 2021-01-06T18:59:22+0100, T1, t1, 32, 27, T1S1D1_27_s1_13_t1rt2rt3r, 593, error
1, 2021-01-06T18:59:22+0100, T1, t1, 33, 28, T1S1D1_28_s1_34_t1rt2lt3r, 313, correct
1, 2021-01-06T18:59:22+0100, T1, t1, 34, 29, T1S1D1_29_s1_31_t1rt2lt3r, 279, error
1, 2021-01-06T20:10:16+0100, T1, t1, 1, 0, T1S1D1_0_s1_31_t1rt2lt3r, 18782, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 2, 1, T1S1D1_1_s1_35_t1lt2lt3r, 5983, error
1, 2021-01-06T20:10:16+0100, T1, t1, 3, 2, T1S1D1_2_s1_17_t1lt2rt3r, 7096, error
1, 2021-01-06T20:10:16+0100, T1, t1, 4, 3, T1S1D1_3_s1_38_t1lt2lt3r, 1072, error
1, 2021-01-06T20:10:16+0100, T1, t1, 5, 4, T1S1D1_4_s1_18_t1lt2rt3r, 1632, error
1, 2021-01-06T20:10:16+0100, T1, t1, 6, 5, T1S1D1_5_s1_33_t1rt2lt3r, 11970, error
1, 2021-01-06T20:10:16+0100, T1, t1, 7, 0, T1S1D1-attn-s1_0_t1l, 14031, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 8, 6, T1S1D1_6_s1_19_t1lt2rt3r, 2168, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 9, 7, T1S1D1_7_s1_11_t1rt2rt3r, 911, error
1, 2021-01-06T20:10:16+0100, T1, t1, 10, 8, T1S1D1_8_s1_21_t1rt2lt3l, 10672, error
1, 2021-01-06T20:10:16+0100, T1, t1, 11, 9, T1S1D1_9_s1_1_t1rt2rt3l, 761, error
1, 2021-01-06T20:10:16+0100, T1, t1, 12, 10, T1S1D1_10_s1_29_t1lt2lt3l, 704, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 13, 11, T1S1D1_11_s1_2_t1rt2rt3l, 760, error
1, 2021-01-06T20:10:16+0100, T1, t1, 14, 12, T1S1D1_12_s1_6_t1lt2rt3l, 4319, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 16, 13, T1S1D1_13_s1_10_t1rt2rt3r, 14496, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 17, 14, T1S1D1_14_s1_39_t1lt2lt3r, 640, error
1, 2021-01-06T20:10:16+0100, T1, t1, 18, 15, T1S1D1_15_s1_15_t1lt2rt3r, 5496, error
1, 2021-01-06T20:10:16+0100, T1, t1, 19, 16, T1S1D1_16_s1_14_t1rt2rt3r, 433, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 20, 17, T1S1D1_17_s1_3_t1rt2rt3l, 431, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 21, 18, T1S1D1_18_s1_22_t1rt2lt3l, 488, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 22, 19, T1S1D1_19_s1_13_t1rt2rt3r, 1896, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 23, 2, T1S1D1-attn-s1_2_t1l, 2184, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 24, 20, T1S1D1_20_s1_26_t1lt2lt3l, 5168, error
1, 2021-01-06T20:10:16+0100, T1, t1, 25, 21, T1S1D1_21_s1_30_t1rt2lt3r, 109656, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 26, 22, T1S1D1_22_s1_7_t1lt2rt3l, 928, error
1, 2021-01-06T20:10:16+0100, T1, t1, 27, 23, T1S1D1_23_s1_5_t1lt2rt3l, 954, error
1, 2021-01-06T20:10:16+0100, T1, t1, 28, 24, T1S1D1_24_s1_34_t1rt2lt3r, 894, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 29, 25, T1S1D1_25_s1_27_t1lt2lt3l, 3216, error
1, 2021-01-06T20:10:16+0100, T1, t1, 30, 26, T1S1D1_26_s1_25_t1lt2lt3l, 2335, error
1, 2021-01-06T20:10:16+0100, T1, t1, 32, 27, T1S1D1_27_s1_23_t1rt2lt3l, 9338, correct
1, 2021-01-06T20:10:16+0100, T1, t1, 33, 28, T1S1D1_28_s1_9_t1lt2rt3l, 871, error
1, 2021-01-06T20:10:16+0100, T1, t1, 34, 29, T1S1D1_29_s1_37_t1lt2lt3r, 6345, error
1, 2021-01-06T20:12:44+0100, T1, t1, 1, 0, T1S1D1_0_s1_15_t1lt2rt3r, 8191, correct
1, 2021-01-06T20:12:44+0100, T1, t1, 2, 1, T1S1D1_1_s1_14_t1rt2rt3r, 496, error
1, 2021-01-06T20:12:44+0100, T1, t1, 3, 2, T1S1D1_2_s1_29_t1lt2lt3l, 288, correct
1, 2021-01-06T20:12:44+0100, T1, t1, 4, 3, T1S1D1_3_s1_17_t1lt2rt3r, 504, correct
1, 2021-01-06T20:12:44+0100, T1, t1, 5, 4, T1S1D1_4_s1_27_t1lt2lt3l, 471, correct
1, 2021-01-06T20:12:44+0100, T1, t1, 6, 5, T1S1D1_5_s1_30_t1rt2lt3r, 824, error
1, 2021-01-06T20:12:44+0100, T1, t1, 8, 6, T1S1D1_6_s1_39_t1lt2lt3r, 10713, correct
1, 2021-01-06T20:12:44+0100, T1, t1, 9, 7, T1S1D1_7_s1_13_t1rt2rt3r, 504, error
1, 2021-01-06T20:12:44+0100, T1, t1, 10, 8, T1S1D1_8_s1_23_t1rt2lt3l, 525, error
1, 2021-01-06T20:12:44+0100, T1, t1, 11, 9, T1S1D1_9_s1_10_t1rt2rt3r, 426, error
1, 2021-01-06T20:12:44+0100, T1, t1, 12, 10, T1S1D1_10_s1_3_t1rt2rt3l, 448, error
1, 2021-01-06T20:12:44+0100, T1, t1, 13, 11, T1S1D1_11_s1_31_t1rt2lt3r, 561, error
1, 2021-01-06T20:12:44+0100, T1, t1, 14, 12, T1S1D1_12_s1_33_t1rt2lt3r, 912, error
1, 2021-01-06T20:12:44+0100, T1, t1, 16, 13, T1S1D1_13_s1_35_t1lt2lt3r, 9567, error
1, 2021-01-06T20:12:44+0100, T1, t1, 17, 14, T1S1D1_14_s1_9_t1lt2rt3l, 1697, error
1, 2021-01-06T20:12:44+0100, T1, t1, 18, 15, T1S1D1_15_s1_11_t1rt2rt3r, 663, correct
1, 2021-01-06T20:12:44+0100, T1, t1, 19, 16, T1S1D1_16_s1_21_t1rt2lt3l, 4113, correct
1, 2021-01-06T20:12:44+0100, T1, t1, 20, 17, T1S1D1_17_s1_22_t1rt2lt3l, 480, correct
1, 2021-01-06T20:12:44+0100, T1, t1, 21, 18, T1S1D1_18_s1_26_t1lt2lt3l, 559, error
1, 2021-01-06T20:12:44+0100, T1, t1, 22, 19, T1S1D1_19_s1_34_t1rt2lt3r, 2033, correct
1, 2021-01-06T20:12:44+0100, T1, t1, 24, 20, T1S1D1_20_s1_5_t1lt2rt3l, 6599, error
1, 2021-01-06T20:12:44+0100, T1, t1, 25, 21, T1S1D1_21_s1_18_t1lt2rt3r, 424, error
1, 2021-01-06T20:12:44+0100, T1, t1, 26, 22, T1S1D1_22_s1_7_t1lt2rt3l, 496, error
1, 2021-01-06T20:12:44+0100, T1, t1, 27, 23, T1S1D1_23_s1_38_t1lt2lt3r, 512, error
1, 2021-01-06T20:12:44+0100, T1, t1, 28, 24, T1S1D1_24_s1_2_t1rt2rt3l, 1201, correct
1, 2021-01-06T20:12:44+0100, T1, t1, 29, 25, T1S1D1_25_s1_37_t1lt2lt3r, 2928, error
1, 2021-01-06T20:12:44+0100, T1, t1, 30, 26, T1S1D1_26_s1_1_t1rt2rt3l, 1185, correct
1, 2021-01-06T20:12:44+0100, T1, t1, 32, 27, T1S1D1_27_s1_6_t1lt2rt3l, 4895, error
1, 2021-01-06T20:12:44+0100, T1, t1, 33, 28, T1S1D1_28_s1_25_t1lt2lt3l, 647, error
1, 2021-01-06T20:12:44+0100, T1, t1, 34, 29, T1S1D1_29_s1_19_t1lt2rt3r, 512, error
1, 2021-01-07T09:24:21+0100, T1, t1, 1, 0, T1S1D1_0_s1_38_t1lt2lt3r, 2480, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 2, 1, T1S1D1_1_s1_39_t1lt2lt3r, 207, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 3, 2, T1S1D1_2_s1_30_t1rt2lt3r, 193, error
1, 2021-01-07T09:24:21+0100, T1, t1, 4, 3, T1S1D1_3_s1_25_t1lt2lt3l, 142, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 5, 4, T1S1D1_4_s1_31_t1rt2lt3r, 154, error
1, 2021-01-07T09:24:21+0100, T1, t1, 6, 5, T1S1D1_5_s1_2_t1rt2rt3l, 153, error
1, 2021-01-07T09:24:21+0100, T1, t1, 8, 6, T1S1D1_6_s1_29_t1lt2lt3l, 287, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 9, 7, T1S1D1_7_s1_21_t1rt2lt3l, 152, error
1, 2021-01-07T09:24:21+0100, T1, t1, 10, 8, T1S1D1_8_s1_15_t1lt2rt3r, 304, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 11, 9, T1S1D1_9_s1_22_t1rt2lt3l, 183, error
1, 2021-01-07T09:24:21+0100, T1, t1, 12, 10, T1S1D1_10_s1_6_t1lt2rt3l, 153, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 13, 11, T1S1D1_11_s1_17_t1lt2rt3r, 167, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 14, 12, T1S1D1_12_s1_7_t1lt2rt3l, 168, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 16, 13, T1S1D1_13_s1_23_t1rt2lt3l, 363, error
1, 2021-01-07T09:24:21+0100, T1, t1, 17, 14, T1S1D1_14_s1_35_t1lt2lt3r, 174, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 18, 15, T1S1D1_15_s1_37_t1lt2lt3r, 175, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 19, 16, T1S1D1_16_s1_13_t1rt2rt3r, 177, error
1, 2021-01-07T09:24:21+0100, T1, t1, 20, 17, T1S1D1_17_s1_18_t1lt2rt3r, 144, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 21, 18, T1S1D1_18_s1_33_t1rt2lt3r, 160, error
1, 2021-01-07T09:24:21+0100, T1, t1, 22, 19, T1S1D1_19_s1_11_t1rt2rt3r, 168, error
1, 2021-01-07T09:24:21+0100, T1, t1, 24, 20, T1S1D1_20_s1_9_t1lt2rt3l, 319, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 25, 21, T1S1D1_21_s1_3_t1rt2rt3l, 168, error
1, 2021-01-07T09:24:21+0100, T1, t1, 26, 22, T1S1D1_22_s1_27_t1lt2lt3l, 169, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 27, 23, T1S1D1_23_s1_26_t1lt2lt3l, 154, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 28, 24, T1S1D1_24_s1_1_t1rt2rt3l, 174, error
1, 2021-01-07T09:24:21+0100, T1, t1, 29, 25, T1S1D1_25_s1_19_t1lt2rt3r, 167, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 30, 26, T1S1D1_26_s1_5_t1lt2rt3l, 152, correct
1, 2021-01-07T09:24:21+0100, T1, t1, 32, 27, T1S1D1_27_s1_14_t1rt2rt3r, 338, error
1, 2021-01-07T09:24:21+0100, T1, t1, 33, 28, T1S1D1_28_s1_34_t1rt2lt3r, 168, error
1, 2021-01-07T09:24:21+0100, T1, t1, 34, 29, T1S1D1_29_s1_10_t1rt2rt3r, 166, error
1, 2021-01-07T09:28:47+0100, T1, t1, 1, 0, T1S1D1_0_s1_10_t1rt2rt3r, 7056, error
1, 2021-01-07T09:28:47+0100, T1, t1, 2, 1, T1S1D1_1_s1_30_t1rt2lt3r, 920, error
1, 2021-01-07T09:28:47+0100, T1, t1, 3, 2, T1S1D1_2_s1_17_t1lt2rt3r, 471, correct
1, 2021-01-07T09:28:47+0100, T1, t1, 4, 3, T1S1D1_3_s1_27_t1lt2lt3l, 393, correct
1, 2021-01-07T09:28:47+0100, T1, t1, 5, 4, T1S1D1_4_s1_31_t1rt2lt3r, 424, error
1, 2021-01-07T09:28:47+0100, T1, t1, 6, 5, T1S1D1_5_s1_7_t1lt2rt3l, 4377, error
1, 2021-01-07T09:28:47+0100, T1, t1, 8, 6, T1S1D1_6_s1_3_t1rt2rt3l, 8703, correct
1, 2021-01-07T09:28:47+0100, T1, t1, 9, 7, T1S1D1_7_s1_29_t1lt2lt3l, 879, error
1, 2021-01-07T09:28:47+0100, T1, t1, 10, 8, T1S1D1_8_s1_26_t1lt2lt3l, 4697, error
1, 2021-01-07T09:28:47+0100, T1, t1, 11, 9, T1S1D1_9_s1_6_t1lt2rt3l, 368, error
1, 2021-01-07T09:28:47+0100, T1, t1, 12, 10, T1S1D1_10_s1_5_t1lt2rt3l, 424, error
1, 2021-01-07T09:28:47+0100, T1, t1, 13, 11, T1S1D1_11_s1_39_t1lt2lt3r, 504, error
1, 2021-01-07T09:28:47+0100, T1, t1, 14, 12, T1S1D1_12_s1_9_t1lt2rt3l, 1431, error
1, 2021-01-07T09:28:47+0100, T1, t1, 16, 13, T1S1D1_13_s1_37_t1lt2lt3r, 5929, error
1, 2021-01-07T09:28:47+0100, T1, t1, 17, 14, T1S1D1_14_s1_11_t1rt2rt3r, 409, correct
1, 2021-01-07T09:28:47+0100, T1, t1, 18, 15, T1S1D1_15_s1_25_t1lt2lt3l, 230, error
1, 2021-01-07T09:28:47+0100, T1, t1, 19, 16, T1S1D1_16_s1_1_t1rt2rt3l, 2809, correct
1, 2021-01-07T09:28:47+0100, T1, t1, 20, 17, T1S1D1_17_s1_19_t1lt2rt3r, 801, error
1, 2021-01-07T09:28:47+0100, T1, t1, 21, 18, T1S1D1_18_s1_21_t1rt2lt3l, 1743, correct
1, 2021-01-07T09:28:47+0100, T1, t1, 22, 19, T1S1D1_19_s1_34_t1rt2lt3r, 760, correct
1, 2021-01-07T09:28:47+0100, T1, t1, 24, 20, T1S1D1_20_s1_22_t1rt2lt3l, 3648, correct
1, 2021-01-07T09:28:47+0100, T1, t1, 25, 21, T1S1D1_21_s1_15_t1lt2rt3r, 193, error
1, 2021-01-07T09:28:47+0100, T1, t1, 26, 22, T1S1D1_22_s1_14_t1rt2rt3r, 167, correct
1, 2021-01-07T09:28:47+0100, T1, t1, 27, 23, T1S1D1_23_s1_33_t1rt2lt3r, 163, correct
1, 2021-01-07T09:28:47+0100, T1, t1, 28, 24, T1S1D1_24_s1_38_t1lt2lt3r, 470, error
1, 2021-01-07T09:28:47+0100, T1, t1, 29, 25, T1S1D1_25_s1_23_t1rt2lt3l, 216, correct
1, 2021-01-07T09:28:47+0100, T1, t1, 30, 26, T1S1D1_26_s1_18_t1lt2rt3r, 230, error
1, 2021-01-07T09:28:47+0100, T1, t1, 32, 27, T1S1D1_27_s1_35_t1lt2lt3r, 873, error
1, 2021-01-07T09:28:47+0100, T1, t1, 33, 28, T1S1D1_28_s1_2_t1rt2rt3l, 423, correct
1, 2021-01-07T09:28:47+0100, T1, t1, 34, 29, T1S1D1_29_s1_13_t1rt2rt3r, 425, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 1, 0, T1S1D1_0_s1_22_t1rt2lt3l, 8031, error
1, 2021-01-07T09:57:10+0100, T1, t1, 2, 1, T1S1D1_1_s1_26_t1lt2lt3l, 312, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 3, 2, T1S1D1_2_s1_39_t1lt2lt3r, 167, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 4, 3, T1S1D1_3_s1_38_t1lt2lt3r, 184, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 5, 4, T1S1D1_4_s1_21_t1rt2lt3l, 248, error
1, 2021-01-07T09:57:10+0100, T1, t1, 6, 5, T1S1D1_5_s1_31_t1rt2lt3r, 1576, error
1, 2021-01-07T09:57:10+0100, T1, t1, 8, 6, T1S1D1_6_s1_15_t1lt2rt3r, 4184, error
1, 2021-01-07T09:57:10+0100, T1, t1, 9, 7, T1S1D1_7_s1_10_t1rt2rt3r, 248, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 10, 8, T1S1D1_8_s1_6_t1lt2rt3l, 5233, error
1, 2021-01-07T09:57:10+0100, T1, t1, 11, 9, T1S1D1_9_s1_13_t1rt2rt3r, 448, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 12, 10, T1S1D1_10_s1_5_t1lt2rt3l, 625, error
1, 2021-01-07T09:57:10+0100, T1, t1, 13, 11, T1S1D1_11_s1_1_t1rt2rt3l, 710, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 14, 12, T1S1D1_12_s1_33_t1rt2lt3r, 890, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 16, 13, T1S1D1_13_s1_23_t1rt2lt3l, 5584, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 17, 14, T1S1D1_14_s1_25_t1lt2lt3l, 831, error
1, 2021-01-07T09:57:10+0100, T1, t1, 18, 15, T1S1D1_15_s1_9_t1lt2rt3l, 560, error
1, 2021-01-07T09:57:10+0100, T1, t1, 19, 16, T1S1D1_16_s1_3_t1rt2rt3l, 3164, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 20, 17, T1S1D1_17_s1_27_t1lt2lt3l, 451, error
1, 2021-01-07T09:57:10+0100, T1, t1, 21, 18, T1S1D1_18_s1_29_t1lt2lt3l, 456, error
1, 2021-01-07T09:57:10+0100, T1, t1, 22, 19, T1S1D1_19_s1_30_t1rt2lt3r, 784, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 24, 20, T1S1D1_20_s1_19_t1lt2rt3r, 6464, error
1, 2021-01-07T09:57:10+0100, T1, t1, 25, 21, T1S1D1_21_s1_7_t1lt2rt3l, 178, error
1, 2021-01-07T09:57:10+0100, T1, t1, 26, 22, T1S1D1_22_s1_11_t1rt2rt3r, 174, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 27, 23, T1S1D1_23_s1_18_t1lt2rt3r, 184, error
1, 2021-01-07T09:57:10+0100, T1, t1, 28, 24, T1S1D1_24_s1_17_t1lt2rt3r, 184, error
1, 2021-01-07T09:57:10+0100, T1, t1, 29, 25, T1S1D1_25_s1_37_t1lt2lt3r, 393, error
1, 2021-01-07T09:57:10+0100, T1, t1, 30, 26, T1S1D1_26_s1_14_t1rt2rt3r, 286, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 32, 27, T1S1D1_27_s1_2_t1rt2rt3l, 857, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 33, 28, T1S1D1_28_s1_34_t1rt2lt3r, 512, correct
1, 2021-01-07T09:57:10+0100, T1, t1, 34, 29, T1S1D1_29_s1_35_t1lt2lt3r, 1016, error
1, 2021-01-07T09:59:19+0100, T1, t1, 1, 0, T1S1D1_0_s1_39_t1lt2lt3r, 6111, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 2, 1, T1S1D1_1_s1_11_t1rt2rt3r, 193, error
1, 2021-01-07T09:59:19+0100, T1, t1, 3, 2, T1S1D1_2_s1_29_t1lt2lt3l, 207, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 4, 3, T1S1D1_3_s1_31_t1rt2lt3r, 977, error
1, 2021-01-07T09:59:19+0100, T1, t1, 5, 4, T1S1D1_4_s1_37_t1lt2lt3r, 454, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 6, 5, T1S1D1_5_s1_9_t1lt2rt3l, 625, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 8, 6, T1S1D1_6_s1_25_t1lt2lt3l, 5464, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 9, 7, T1S1D1_7_s1_38_t1lt2lt3r, 336, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 10, 8, T1S1D1_8_s1_7_t1lt2rt3l, 328, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 11, 9, T1S1D1_9_s1_18_t1lt2rt3r, 376, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 12, 10, T1S1D1_10_s1_6_t1lt2rt3l, 440, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 13, 11, T1S1D1_11_s1_17_t1lt2rt3r, 287, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 14, 12, T1S1D1_12_s1_21_t1rt2lt3l, 569, error
1, 2021-01-07T09:59:19+0100, T1, t1, 16, 13, T1S1D1_13_s1_22_t1rt2lt3l, 6960, error
1, 2021-01-07T09:59:19+0100, T1, t1, 17, 14, T1S1D1_14_s1_26_t1lt2lt3l, 1872, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 18, 15, T1S1D1_15_s1_34_t1rt2lt3r, 2649, error
1, 2021-01-07T09:59:19+0100, T1, t1, 19, 16, T1S1D1_16_s1_10_t1rt2rt3r, 1888, error
1, 2021-01-07T09:59:19+0100, T1, t1, 20, 17, T1S1D1_17_s1_35_t1lt2lt3r, 287, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 21, 18, T1S1D1_18_s1_27_t1lt2lt3l, 472, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 22, 19, T1S1D1_19_s1_30_t1rt2lt3r, 554, error
1, 2021-01-07T09:59:19+0100, T1, t1, 24, 20, T1S1D1_20_s1_14_t1rt2rt3r, 2710, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 25, 21, T1S1D1_21_s1_2_t1rt2rt3l, 144, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 26, 22, T1S1D1_22_s1_13_t1rt2rt3r, 160, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 27, 23, T1S1D1_23_s1_19_t1lt2rt3r, 183, error
1, 2021-01-07T09:59:19+0100, T1, t1, 28, 24, T1S1D1_24_s1_33_t1rt2lt3r, 184, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 29, 25, T1S1D1_25_s1_3_t1rt2rt3l, 162, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 30, 26, T1S1D1_26_s1_15_t1lt2rt3r, 198, error
1, 2021-01-07T09:59:19+0100, T1, t1, 32, 27, T1S1D1_27_s1_5_t1lt2rt3l, 928, error
1, 2021-01-07T09:59:19+0100, T1, t1, 33, 28, T1S1D1_28_s1_1_t1rt2rt3l, 433, correct
1, 2021-01-07T09:59:19+0100, T1, t1, 34, 29, T1S1D1_29_s1_23_t1rt2lt3l, 463, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 1, 0, T1S1D1_0_s1_29_t1lt2lt3l, 2807, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 2, 1, T1S1D1_1_s1_11_t1rt2rt3r, 5720, error
1, 2021-01-07T10:02:05+0100, T1, t1, 3, 2, T1S1D1_2_s1_34_t1rt2lt3r, 216, error
1, 2021-01-07T10:02:05+0100, T1, t1, 4, 3, T1S1D1_3_s1_35_t1lt2lt3r, 223, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 5, 4, T1S1D1_4_s1_7_t1lt2rt3l, 208, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 6, 5, T1S1D1_5_s1_31_t1rt2lt3r, 537, error
1, 2021-01-07T10:02:05+0100, T1, t1, 8, 6, T1S1D1_6_s1_27_t1lt2lt3l, 3999, error
1, 2021-01-07T10:02:05+0100, T1, t1, 9, 7, T1S1D1_7_s1_30_t1rt2lt3r, 1041, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 10, 8, T1S1D1_8_s1_3_t1rt2rt3l, 751, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 11, 9, T1S1D1_9_s1_9_t1lt2rt3l, 560, error
1, 2021-01-07T10:02:05+0100, T1, t1, 12, 10, T1S1D1_10_s1_26_t1lt2lt3l, 3239, error
1, 2021-01-07T10:02:05+0100, T1, t1, 13, 11, T1S1D1_11_s1_13_t1rt2rt3r, 1050, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 14, 12, T1S1D1_12_s1_2_t1rt2rt3l, 575, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 16, 13, T1S1D1_13_s1_23_t1rt2lt3l, 8313, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 17, 14, T1S1D1_14_s1_18_t1lt2rt3r, 729, error
1, 2021-01-07T10:02:05+0100, T1, t1, 18, 15, T1S1D1_15_s1_33_t1rt2lt3r, 3839, correct
1, 2021-01-07T10:02:05+0100, T1, t1, 19, 16, T1S1D1_16_s1_19_t1lt2rt3r, 847, error
