participant, timestamp, chart, elements, trial, sequence, file, time, feedback
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 17, 16, T1S1_16_s1_15_t1lt2rt3r, 143.70499999495, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 18, 17, T1S1_17_s1_11_t1rt2rt3r, 167.47500000201, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 19, 18, T1S1_18_s1_27_t1lt2lt3l, 168.42000000179, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 20, 19, T1S1_19_s1_7_t1lt2rt3l, 177.04499999672, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 21, 20, T1S1_20_s1_23_t1rt2lt3l, 152.1900000007, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 22, 21, T1S1_21_s1_2_t1rt2rt3l, 215.92000000237, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 23, 22, T1S1_22_s1_33_t1rt2lt3r, 279.75499999593, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 24, 23, T1S1_23_s1_3_t1rt2rt3l, 383.78000000375, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 25, 24, T1S1_24_s1_21_t1rt2lt3l, 352.25499999797, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 26, 25, T1S1_25_s1_38_t1lt2lt3r, 319.70000000001, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 27, 26, T1S1_26_s1_39_t1lt2lt3r, 392.03000000271, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 28, 27, T1S1_27_s1_22_t1rt2lt3l, 358.99999999674, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 29, 28, T1S1_28_s1_31_t1rt2lt3r, 409.03999999864, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 30, 29, T1S1_29_s1_1_t1rt2rt3l, 391.10500000243, error
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 31, 30, T1S1_30_s1_18_t1lt2rt3r, 392.95000000129, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 32, 31, T1S1_31_s1_35_t1lt2lt3r, 367.87000000186, correct
DEBUG, 2020-12-01T23:49:43+0100, T1, t1, 33, 32, T1S1_32_s1_17_t1lt2rt3r, 432.11499999597, correct
DEBUG, 2020-12-02T00:06:35+0100, P-, t1, 1, 36, P-T1S1-0-s1_36_t1lt2lt3r, 6901.1649999957, correct
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 1, 88, P-T1S3-0-s2_88_t1lt2rt3l, 4031.4399999988, correct
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 2, 104, P-T1S3-1-s2_104_t1rt2lt3l, 1631.7099999942, error
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 3, 92, P-T1S3-2-s2_92_t1rt2rt3r, 736.18500000157, error
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 4, 84, P-T1S3-3-s2_84_t1rt2rt3l, 704.38500000455, error
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 5, 108, P-T1S3-4-s2_108_t1lt2lt3l, 863.74499999511, correct
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 6, 112, P-T1S3-5-s2_112_t1rt2lt3r, 825.28499999898, error
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 7, 80, P-T1S3-6-s2_80_t1rt2rt3l, 822.56000000052, error
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 8, 96, P-T1S3-7-s2_96_t1lt2rt3r, 752.290000004, correct
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 9, 116, P-T1S3-8-s2_116_t1lt2lt3r, 751.87999999616, correct
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 10, 100, P-T1S3-9-s2_100_t1rt2lt3l, 712.13500000158, error
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 11, 88, P-T1S3-10-s2_88_t1lt2rt3l, 704.31500000268, correct
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 12, 92, P-T1S3-11-s2_92_t1rt2rt3r, 790.72499999893, error
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 13, 96, P-T1S3-12-s2_96_t1lt2rt3r, 816.29999999859, correct
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 14, 84, P-T1S3-13-s2_84_t1rt2rt3l, 792.69500000373, error
DEBUG, 2020-12-02T00:29:35+0100, P-, t1, 15, 80, P-T1S3-14-s2_80_t1rt2rt3l, 856.65499999595, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 1, 0, T1S3_0_s3_102_t1rt2lt3l, 54966.410000001, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 2, 1, T1S3_1_s3_81_t1rt2rt3l, 536.37000000163, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 3, 2, T1S3_2_s3_110_t1rt2lt3r, 529.34499999537, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 4, 3, T1S3_3_s3_82_t1rt2rt3l, 262.42000000639, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 5, 4, T1S3_4_s3_93_t1rt2rt3r, 144.81999999407, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 6, 5, T1S3_5_s3_103_t1rt2lt3l, 159.54500000225, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 7, 6, T1S3_6_s3_107_t1lt2lt3l, 176.57499999768, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 8, 7, T1S3_7_s3_115_t1lt2lt3r, 167.89000000426, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 9, 8, T1S3_8_s3_86_t1lt2rt3l, 168.18000000058, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 10, 9, T1S3_9_s3_91_t1rt2rt3r, 184.13999999757, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 11, 10, T1S3_10_s3_87_t1lt2rt3l, 174.82500000187, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 12, 11, T1S3_11_s3_117_t1lt2lt3r, 168.66999999911, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 13, 12, T1S3_12_s3_97_t1lt2rt3r, 159.35499999614, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 14, 13, T1S3_13_s3_114_t1rt2lt3r, 176.83000000397, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 15, 14, T1S3_14_s3_89_t1lt2rt3l, 158.95499999897, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 16, 15, T1S3_15_s3_105_t1lt2lt3l, 161.30500000145, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 17, 16, T1S3_16_s3_99_t1lt2rt3r, 158.96000000066, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 18, 17, T1S3_17_s3_90_t1rt2rt3r, 177.50499999966, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 19, 18, T1S3_18_s3_111_t1rt2lt3r, 166.64499999752, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 20, 19, T1S3_19_s3_113_t1rt2lt3r, 151.53500000451, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 21, 20, T1S3_20_s3_101_t1rt2lt3l, 177.12000000029, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 22, 21, T1S3_21_s3_95_t1lt2rt3r, 159.37499999563, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 23, 22, T1S3_22_s3_94_t1rt2rt3r, 169.289999998, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 24, 23, T1S3_23_s3_98_t1lt2rt3r, 151.32000000449, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 25, 24, T1S3_24_s3_106_t1lt2lt3l, 175.21999999735, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 26, 25, T1S3_25_s3_85_t1lt2rt3l, 183.77999999939, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 27, 26, T1S3_26_s3_118_t1lt2lt3r, 192.9500000042, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 28, 27, T1S3_27_s3_83_t1rt2rt3l, 207.06000000064, error
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 29, 28, T1S3_28_s3_119_t1lt2lt3r, 232.23999999755, correct
DEBUG, 2020-12-02T00:29:46+0100, T1, t1, 30, 29, T1S3_29_s3_109_t1lt2lt3l, 200.05500000116, correct
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 1, 88, P-T1S1-0-s1_88_t1lt2rt3l, 2616.6999999987, correct
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 2, 84, P-T1S1-1-s1_84_t1rt2rt3l, 1208.1550000003, error
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 3, 92, P-T1S1-2-s1_92_t1rt2rt3r, 831.52999999584, error
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 4, 100, P-T1S1-3-s1_100_t1rt2lt3l, 793.20000000007, error
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 5, 80, P-T1S1-4-s1_80_t1rt2rt3l, 743.09500000527, error
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 6, 108, P-T1S1-5-s1_108_t1lt2lt3l, 727.12499999761, correct
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 7, 96, P-T1S1-6-s1_96_t1lt2rt3r, 761.41500000085, correct
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 8, 104, P-T1S1-7-s1_104_t1rt2lt3l, 735.5499999976, error
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 9, 112, P-T1S1-8-s1_112_t1rt2lt3r, 744.09000000014, error
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 10, 116, P-T1S1-9-s1_116_t1lt2lt3r, 1063.8000000035, correct
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 11, 88, P-T1S1-10-s1_88_t1lt2rt3l, 2319.7599999985, correct
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 12, 92, P-T1S1-11-s1_92_t1rt2rt3r, 775.155000003, error
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 13, 104, P-T1S1-12-s1_104_t1rt2lt3l, 864.20499999804, error
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 14, 100, P-T1S1-13-s1_100_t1rt2lt3l, 824.32999999583, error
DEBUG, 2020-12-02T00:30:02+0100, P-, t1, 15, 96, P-T1S1-14-s1_96_t1lt2rt3r, 975.79000000405, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 1, 0, T1S1_0_s1_85_t1lt2rt3l, 3224.7100000022, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 2, 1, T1S1_1_s1_82_t1rt2rt3l, 479.07999999734, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 3, 2, T1S1_2_s1_103_t1rt2lt3l, 209.39999999973, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 4, 3, T1S1_3_s1_111_t1rt2lt3r, 174.97500000172, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 5, 4, T1S1_4_s1_115_t1lt2lt3r, 247.6949999982, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 6, 5, T1S1_5_s1_101_t1rt2lt3l, 224.88999999769, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 7, 6, T1S1_6_s1_102_t1rt2lt3l, 231.96499999904, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 8, 7, T1S1_7_s1_117_t1lt2lt3r, 496.39500000194, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 9, 8, T1S1_8_s1_107_t1lt2lt3l, 310.76500000199, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 10, 9, T1S1_9_s1_98_t1lt2rt3r, 400.02000000095, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 11, 10, T1S1_10_s1_110_t1rt2lt3r, 304.18999999529, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 12, 11, T1S1_11_s1_83_t1rt2rt3l, 384.86000000557, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 13, 12, T1S1_12_s1_94_t1rt2rt3r, 310.91000000015, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 14, 13, T1S1_13_s1_90_t1rt2rt3r, 456.67999999569, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 15, 14, T1S1_14_s1_81_t1rt2rt3l, 256.51500000095, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 16, 15, T1S1_15_s1_113_t1rt2lt3r, 175.69000000367, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 17, 16, T1S1_16_s1_99_t1lt2rt3r, 184.0699999957, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 18, 17, T1S1_17_s1_105_t1lt2lt3l, 230.9099999984, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 19, 18, T1S1_18_s1_87_t1lt2rt3l, 216.38499999972, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 20, 19, T1S1_19_s1_93_t1rt2rt3r, 263.46500000363, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 21, 20, T1S1_20_s1_114_t1rt2lt3r, 273.20999999938, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 22, 21, T1S1_21_s1_118_t1lt2lt3r, 254.69999999768, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 23, 22, T1S1_22_s1_95_t1lt2rt3r, 287.71000000415, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 24, 23, T1S1_23_s1_106_t1lt2lt3l, 273.56499999587, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 25, 24, T1S1_24_s1_119_t1lt2lt3r, 224.215000002, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 26, 25, T1S1_25_s1_89_t1lt2rt3l, 216.1150000029, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 27, 26, T1S1_26_s1_97_t1lt2rt3r, 302.87999999564, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 28, 27, T1S1_27_s1_109_t1lt2lt3l, 192.93499999912, correct
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 29, 28, T1S1_28_s1_91_t1rt2rt3r, 263.89000000199, error
DEBUG, 2020-12-02T00:30:17+0100, T1, t1, 30, 29, T1S1_29_s1_86_t1lt2rt3l, 159.50000000157, correct
DEBUG, 2020-12-02T00:30:17+0100, xx, t1, 31, , xxx1, 199.91999999911, error
DEBUG, 2020-12-02T00:30:17+0100, xx, t1, 32, , xxx2, 1081.0149999961, error
DEBUG, 2020-12-02T00:30:17+0100, xx, t1, 33, , xxx3, 1407.0449999999, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 1, 0, T1S1_0_s1_38_t1lt2lt3r, 3780.5550000048, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 2, 1, T1S1_1_s1_9_t1lt2rt3l, 176.48999999801, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 3, 2, T1S1_2_s1_22_t1rt2lt3l, 167.91999999987, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 4, 3, T1S1_3_s1_17_t1lt2rt3r, 152.65999999974, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 5, 4, T1S1_4_s1_29_t1lt2lt3l, 319.66000000102, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 6, 5, T1S1_5_s1_39_t1lt2lt3r, 183.10000000201, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 7, 6, T1S1_6_s1_15_t1lt2rt3r, 144.72499999829, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 8, 7, T1S1_7_s1_31_t1rt2lt3r, 169.02000000118, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 9, 8, T1S1_8_s1_6_t1lt2rt3l, 174.95999999664, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 10, 9, T1S1_9_s1_18_t1lt2rt3r, 151.98000000237, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 11, 10, T1S1_10_s1_21_t1rt2lt3l, 168.06499999802, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 12, 11, T1S1_11_s1_34_t1rt2lt3r, 159.36499999953, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 13, 12, T1S1_12_s1_27_t1lt2lt3l, 184.58000000101, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 14, 13, T1S1_13_s1_25_t1lt2lt3l, 192.17999999819, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 15, 14, T1S1_14_s1_3_t1rt2rt3l, 183.85500000295, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 16, 15, T1S1_15_s1_26_t1lt2lt3l, 199.93499999691, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 17, 16, T1S1_16_s1_14_t1rt2rt3r, 199.9300000025, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 18, 17, T1S1_17_s1_33_t1rt2lt3r, 455.34000000043, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 19, 18, T1S1_18_s1_2_t1rt2rt3l, 463.91500000027, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 20, 19, T1S1_19_s1_35_t1lt2lt3r, 456.27999999851, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 21, 20, T1S1_20_s1_37_t1lt2lt3r, 425.96500000218, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 22, 21, T1S1_21_s1_1_t1rt2rt3l, 182.45000000024, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 23, 22, T1S1_22_s1_11_t1rt2rt3r, 417.45000000083, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 24, 23, T1S1_23_s1_30_t1rt2lt3r, 462.75500000047, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 25, 24, T1S1_24_s1_10_t1rt2rt3r, 487.5749999992, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 26, 25, T1S1_25_s1_7_t1lt2rt3l, 512.22499999858, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 27, 26, T1S1_26_s1_13_t1rt2rt3r, 463.73999999923, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 28, 27, T1S1_27_s1_23_t1rt2lt3l, 464.59000000323, error
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 29, 28, T1S1_28_s1_19_t1lt2rt3r, 703.78499999788, correct
DEBUG, 2020-12-02T01:08:40+0100, T1, t1, 30, 29, T1S1_29_s1_5_t1lt2rt3l, 472.2150000016, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 1, 0, T1S1_0_s1_98_t1lt2rt3r, 8407.3600000047, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 2, 1, T1S1_1_s1_93_t1rt2rt3r, 167.76499999833, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 3, 2, T1S1_2_s1_90_t1rt2rt3r, 159.32999999495, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 4, 3, T1S1_3_s1_113_t1rt2lt3r, 151.60000000469, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 5, 4, T1S1_4_s1_118_t1lt2lt3r, 145.09499999986, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 6, 5, T1S1_5_s1_115_t1lt2lt3r, 160.25500000251, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 7, 6, T1S1_6_s1_97_t1lt2rt3r, 151.70999999827, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 8, 7, T1S1_7_s1_105_t1lt2lt3l, 159.52999999718, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 9, 8, T1S1_8_s1_117_t1lt2lt3r, 152.4900000004, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 10, 9, T1S1_9_s1_102_t1rt2lt3l, 152.11000000272, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 11, 10, T1S1_10_s1_86_t1lt2rt3l, 143.87500000157, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 12, 11, T1S1_11_s1_106_t1lt2lt3l, 152.27999999479, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 13, 12, T1S1_12_s1_99_t1lt2rt3r, 151.55500000401, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 14, 13, T1S1_13_s1_119_t1lt2lt3r, 159.91999999824, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 15, 14, T1S1_14_s1_109_t1lt2lt3l, 255.74500000221, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 16, 15, T1S1_15_s1_82_t1rt2rt3l, 200.52999999461, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 17, 16, T1S1_16_s1_91_t1rt2rt3r, 240.08999999933, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 18, 17, T1S1_17_s1_87_t1lt2rt3l, 272.79000000271, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 19, 18, T1S1_18_s1_94_t1rt2rt3r, 400.08500000113, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 20, 19, T1S1_19_s1_95_t1lt2rt3r, 470.1950000017, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 21, 20, T1S1_20_s1_111_t1rt2lt3r, 624.82499999896, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 22, 21, T1S1_21_s1_85_t1lt2rt3l, 488.63999999594, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 23, 22, T1S1_22_s1_83_t1rt2rt3l, 439.61000000127, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 24, 23, T1S1_23_s1_103_t1rt2lt3l, 455.710000002, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 25, 24, T1S1_24_s1_114_t1rt2lt3r, 488.08999999892, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 26, 25, T1S1_25_s1_81_t1rt2rt3l, 791.94499999721, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 27, 26, T1S1_26_s1_107_t1lt2lt3l, 758.92500000191, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 28, 27, T1S1_27_s1_110_t1rt2lt3r, 791.83000000194, error
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 29, 28, T1S1_28_s1_89_t1lt2rt3l, 792.43999999744, correct
DEBUG, 2020-12-02T01:11:16+0100, T1, t1, 30, 29, T1S1_29_s1_101_t1rt2lt3l, 1231.9900000002, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 1, 0, T1S1_0_s1_66_t1lt2lt3l, 9422.5900000019, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 2, 1, T1S1_1_s1_49_t1lt2rt3l, 160.82499999902, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 3, 2, T1S1_2_s1_50_t1rt2rt3r, 159.50500000326, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 4, 3, T1S1_3_s1_67_t1lt2lt3l, 160.85000000021, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 5, 4, T1S1_4_s1_41_t1rt2rt3l, 144.26499999536, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 6, 5, T1S1_5_s1_61_t1rt2lt3l, 159.16999999899, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 7, 6, T1S1_6_s1_71_t1rt2lt3r, 160.74500000104, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 8, 7, T1S1_7_s1_45_t1lt2rt3l, 135.56999999855, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 9, 8, T1S1_8_s1_58_t1lt2rt3r, 168.04000000411, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 10, 9, T1S1_9_s1_65_t1lt2lt3l, 151.08999999939, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 11, 10, T1S1_10_s1_46_t1lt2rt3l, 169.09000000305, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 12, 11, T1S1_11_s1_57_t1lt2rt3r, 167.8999999931, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 13, 12, T1S1_12_s1_63_t1rt2lt3l, 183.51000000257, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 14, 13, T1S1_13_s1_54_t1rt2rt3r, 224.5299999995, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 15, 14, T1S1_14_s1_78_t1lt2lt3r, 184.22500000452, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 16, 15, T1S1_15_s1_51_t1rt2rt3r, 169.42500000005, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 17, 16, T1S1_16_s1_70_t1rt2lt3r, 166.37999999512, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 18, 17, T1S1_17_s1_69_t1lt2lt3l, 207.97500000481, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 19, 18, T1S1_18_s1_79_t1lt2lt3r, 272.19499999774, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 20, 19, T1S1_19_s1_77_t1lt2lt3r, 271.07000000251, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 21, 20, T1S1_20_s1_47_t1lt2rt3l, 297.1550000002, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 22, 21, T1S1_21_s1_53_t1rt2rt3r, 311.60499999532, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 23, 22, T1S1_22_s1_75_t1lt2lt3r, 432.03000000358, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 24, 23, T1S1_23_s1_62_t1rt2lt3l, 424.89499999647, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 25, 24, T1S1_24_s1_43_t1rt2rt3l, 416.24500000034, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 26, 25, T1S1_25_s1_42_t1rt2rt3l, 317.77000000147, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 27, 26, T1S1_26_s1_74_t1rt2lt3r, 329.05500000197, error
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 28, 27, T1S1_27_s1_59_t1lt2rt3r, 415.92499999388, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 29, 28, T1S1_28_s1_55_t1lt2rt3r, 480.06000000169, correct
DEBUG, 2020-12-02T01:22:46+0100, T1, t1, 30, 29, T1S1_29_s1_73_t1rt2lt3r, 441.08000000415, error
DEBUG, 2020-12-02T01:26:39+0100, P-, t1, 1, 88, P-T1S1-0-s1_88_t1lt2rt3l, 10046.699999999, correct
DEBUG, 2020-12-02T01:26:53+0100, T1, t1, 1, 0, T1S1_0_s1_103_t1rt2lt3l, 3343.5949999985, error
DEBUG, 2020-12-02T01:26:53+0100, T1, t1, 2, 1, T1S1_1_s1_101_t1rt2lt3l, 168.01000000123, error
DEBUG, 2020-12-02T01:26:53+0100, T1, t1, 3, 2, T1S1_2_s1_95_t1lt2rt3r, 151.79000000353, correct
DEBUG, 2020-12-02T01:26:53+0100, T1, t1, 4, 3, T1S1_3_s1_113_t1rt2lt3r, 144.00000000023, error
